   -0.549160E-14     0.600338E+09     0.551874E+03     0.649656E+09     0.551626E+09
   -0.549135E-14     0.600333E+09     0.551976E+03     0.649650E+09     0.551622E+09
   -0.549109E-14     0.600327E+09     0.552081E+03     0.649644E+09     0.551617E+09
   -0.549084E-14     0.600322E+09     0.552191E+03     0.649637E+09     0.551612E+09
   -0.549059E-14     0.600316E+09     0.552310E+03     0.649614E+09     0.551591E+09
   -0.549033E-14     0.600311E+09     0.552452E+03     0.649608E+09     0.551586E+09
   -0.549008E-14     0.600305E+09     0.552571E+03     0.649584E+09     0.551564E+09
   -0.548982E-14     0.600300E+09     0.552691E+03     0.649578E+09     0.551560E+09
   -0.548957E-14     0.600294E+09     0.552809E+03     0.649572E+09     0.551555E+09
   -0.548931E-14     0.600289E+09     0.552928E+03     0.649566E+09     0.551550E+09
   -0.548906E-14     0.600283E+09     0.553057E+03     0.649559E+09     0.551545E+09
   -0.548881E-14     0.600278E+09     0.553164E+03     0.649553E+09     0.551541E+09
   -0.548855E-14     0.600272E+09     0.553265E+03     0.649547E+09     0.551536E+09
   -0.548830E-14     0.600267E+09     0.553374E+03     0.649540E+09     0.551531E+09
   -0.548804E-14     0.600261E+09     0.553504E+03     0.649534E+09     0.551526E+09
   -0.548779E-14     0.600255E+09     0.553615E+03     0.649528E+09     0.551522E+09
   -0.548753E-14     0.600250E+09     0.553764E+03     0.649522E+09     0.551517E+09
   -0.548728E-14     0.600244E+09     0.553857E+03     0.649515E+09     0.551512E+09
   -0.548702E-14     0.600239E+09     0.553968E+03     0.649509E+09     0.551507E+09
   -0.548677E-14     0.600233E+09     0.554067E+03     0.649503E+09     0.551502E+09
   -0.548652E-14     0.600228E+09     0.554159E+03     0.649479E+09     0.551481E+09
   -0.548626E-14     0.600222E+09     0.554249E+03     0.649473E+09     0.551476E+09
   -0.548601E-14     0.600217E+09     0.554367E+03     0.649467E+09     0.551471E+09
   -0.548575E-14     0.600211E+09     0.554513E+03     0.649444E+09     0.551450E+09
   -0.548550E-14     0.600206E+09     0.554624E+03     0.649437E+09     0.551445E+09
   -0.548524E-14     0.600200E+09     0.554744E+03     0.649431E+09     0.551440E+09
   -0.548499E-14     0.600195E+09     0.554873E+03     0.649442E+09     0.551452E+09
   -0.548473E-14     0.600189E+09     0.555004E+03     0.649435E+09     0.551448E+09
   -0.548448E-14     0.600184E+09     0.555095E+03     0.649429E+09     0.551443E+09
   -0.548423E-14     0.600178E+09     0.555176E+03     0.649440E+09     0.551455E+09
   -0.548397E-14     0.600173E+09     0.555268E+03     0.649434E+09     0.551450E+09
   -0.548372E-14     0.600167E+09     0.555353E+03     0.649427E+09     0.551445E+09
   -0.548346E-14     0.600161E+09     0.555443E+03     0.649421E+09     0.551440E+09
   -0.548321E-14     0.600156E+09     0.555568E+03     0.649415E+09     0.551435E+09
   -0.548295E-14     0.600150E+09     0.555648E+03     0.649408E+09     0.551431E+09
   -0.548270E-14     0.600145E+09     0.555722E+03     0.649402E+09     0.551426E+09
   -0.548244E-14     0.600139E+09     0.555812E+03     0.649396E+09     0.551421E+09
   -0.548219E-14     0.600134E+09     0.555934E+03     0.649390E+09     0.551416E+09
   -0.548194E-14     0.600128E+09     0.556043E+03     0.649383E+09     0.551412E+09
   -0.548168E-14     0.600123E+09     0.556157E+03     0.649377E+09     0.551407E+09
   -0.548143E-14     0.600117E+09     0.556276E+03     0.649371E+09     0.551402E+09
   -0.548117E-14     0.600112E+09     0.556358E+03     0.649364E+09     0.551397E+09
   -0.548092E-14     0.600106E+09     0.556425E+03     0.649358E+09     0.551392E+09
   -0.548066E-14     0.600100E+09     0.556529E+03     0.649335E+09     0.551371E+09
   -0.548041E-14     0.600095E+09     0.556605E+03     0.649328E+09     0.551366E+09
   -0.548015E-14     0.600089E+09     0.556715E+03     0.649322E+09     0.551361E+09
   -0.547990E-14     0.600084E+09     0.556815E+03     0.649316E+09     0.551356E+09
   -0.547965E-14     0.600078E+09     0.556920E+03     0.649309E+09     0.551352E+09
   -0.547939E-14     0.600073E+09     0.557022E+03     0.649303E+09     0.551347E+09
   -0.547914E-14     0.600067E+09     0.557125E+03     0.649297E+09     0.551342E+09
   -0.547888E-14     0.600062E+09     0.557229E+03     0.649291E+09     0.551337E+09
   -0.547863E-14     0.600056E+09     0.557282E+03     0.649284E+09     0.551332E+09
   -0.547837E-14     0.600051E+09     0.557390E+03     0.649278E+09     0.551328E+09
   -0.547812E-14     0.600045E+09     0.557470E+03     0.649255E+09     0.551306E+09
   -0.547786E-14     0.600039E+09     0.557569E+03     0.649248E+09     0.551301E+09
   -0.547761E-14     0.600034E+09     0.557667E+03     0.649242E+09     0.551297E+09
   -0.547736E-14     0.600028E+09     0.557776E+03     0.649236E+09     0.551292E+09
   -0.547710E-14     0.600023E+09     0.557858E+03     0.649229E+09     0.551287E+09
   -0.547685E-14     0.600017E+09     0.557936E+03     0.649223E+09     0.551282E+09
   -0.547659E-14     0.600012E+09     0.558006E+03     0.649217E+09     0.551277E+09
   -0.547634E-14     0.600006E+09     0.558119E+03     0.649210E+09     0.551273E+09
   -0.547608E-14     0.600001E+09     0.558192E+03     0.649187E+09     0.551251E+09
   -0.547583E-14     0.599995E+09     0.558313E+03     0.649181E+09     0.551246E+09
   -0.547557E-14     0.599989E+09     0.558384E+03     0.649175E+09     0.551241E+09
   -0.547532E-14     0.599984E+09     0.558493E+03     0.649168E+09     0.551237E+09
   -0.547507E-14     0.599978E+09     0.558560E+03     0.649162E+09     0.551232E+09
   -0.547481E-14     0.599973E+09     0.558670E+03     0.649173E+09     0.551244E+09
   -0.547456E-14     0.599967E+09     0.558731E+03     0.649166E+09     0.551239E+09
   -0.547430E-14     0.599962E+09     0.558815E+03     0.649160E+09     0.551234E+09
   -0.547405E-14     0.599956E+09     0.558905E+03     0.649154E+09     0.551229E+09
   -0.547379E-14     0.599950E+09     0.559036E+03     0.649147E+09     0.551224E+09
   -0.547354E-14     0.599945E+09     0.559154E+03     0.649141E+09     0.551220E+09
   -0.547328E-14     0.599939E+09     0.559296E+03     0.649152E+09     0.551231E+09
   -0.547303E-14     0.599934E+09     0.559367E+03     0.649145E+09     0.551227E+09
   -0.547278E-14     0.599928E+09     0.559467E+03     0.649139E+09     0.551222E+09
   -0.547252E-14     0.599923E+09     0.559557E+03     0.649133E+09     0.551217E+09
   -0.547227E-14     0.599917E+09     0.559651E+03     0.649126E+09     0.551212E+09
   -0.547201E-14     0.599911E+09     0.559770E+03     0.649120E+09     0.551207E+09
   -0.547176E-14     0.599906E+09     0.559839E+03     0.649114E+09     0.551202E+09
   -0.547150E-14     0.599900E+09     0.559926E+03     0.649107E+09     0.551198E+09
   -0.547125E-14     0.599895E+09     0.559983E+03     0.649101E+09     0.551193E+09
   -0.547099E-14     0.599889E+09     0.560061E+03     0.649095E+09     0.551188E+09
   -0.547074E-14     0.599884E+09     0.560110E+03     0.649088E+09     0.551183E+09
   -0.547049E-14     0.599878E+09     0.560201E+03     0.649082E+09     0.551178E+09
   -0.547023E-14     0.599872E+09     0.560258E+03     0.649076E+09     0.551173E+09
   -0.546998E-14     0.599867E+09     0.560317E+03     0.649069E+09     0.551169E+09
   -0.546972E-14     0.599861E+09     0.560383E+03     0.649063E+09     0.551164E+09
   -0.546947E-14     0.599856E+09     0.560434E+03     0.649057E+09     0.551159E+09
   -0.546921E-14     0.599850E+09     0.560531E+03     0.649034E+09     0.551137E+09
   -0.546896E-14     0.599845E+09     0.560596E+03     0.649027E+09     0.551133E+09
   -0.546871E-14     0.599839E+09     0.560703E+03     0.649021E+09     0.551128E+09
   -0.546845E-14     0.599833E+09     0.560801E+03     0.649015E+09     0.551123E+09
   -0.546820E-14     0.599828E+09     0.560880E+03     0.648991E+09     0.551102E+09
   -0.546794E-14     0.599822E+09     0.560947E+03     0.648985E+09     0.551097E+09
   -0.546769E-14     0.599817E+09     0.561009E+03     0.648979E+09     0.551092E+09
   -0.546743E-14     0.599811E+09     0.561078E+03     0.648972E+09     0.551087E+09
   -0.546718E-14     0.599806E+09     0.561140E+03     0.648966E+09     0.551082E+09
   -0.546692E-14     0.599800E+09     0.561195E+03     0.648960E+09     0.551077E+09
   -0.546667E-14     0.599794E+09     0.561272E+03     0.648953E+09     0.551072E+09
   -0.546642E-14     0.599789E+09     0.561362E+03     0.648947E+09     0.551068E+09
   -0.546616E-14     0.599783E+09     0.561462E+03     0.648941E+09     0.551063E+09
   -0.546591E-14     0.599778E+09     0.561541E+03     0.648934E+09     0.551058E+09
   -0.546565E-14     0.599772E+09     0.561603E+03     0.648928E+09     0.551053E+09
   -0.546540E-14     0.599766E+09     0.561695E+03     0.648922E+09     0.551048E+09
   -0.546514E-14     0.599761E+09     0.561739E+03     0.648915E+09     0.551043E+09
   -0.546489E-14     0.599755E+09     0.561793E+03     0.648909E+09     0.551039E+09
   -0.546463E-14     0.599750E+09     0.561842E+03     0.648903E+09     0.551034E+09
   -0.546438E-14     0.599744E+09     0.561939E+03     0.648896E+09     0.551029E+09
   -0.546413E-14     0.599739E+09     0.562020E+03     0.648856E+09     0.550991E+09
   -0.546387E-14     0.599733E+09     0.562096E+03     0.648850E+09     0.550986E+09
   -0.546362E-14     0.599727E+09     0.562175E+03     0.648843E+09     0.550981E+09
   -0.546336E-14     0.599722E+09     0.562276E+03     0.648837E+09     0.550976E+09
   -0.546311E-14     0.599716E+09     0.562341E+03     0.648831E+09     0.550971E+09
   -0.546285E-14     0.599711E+09     0.562390E+03     0.648824E+09     0.550966E+09
   -0.546260E-14     0.599705E+09     0.562493E+03     0.648818E+09     0.550962E+09
   -0.546234E-14     0.599699E+09     0.562552E+03     0.648812E+09     0.550957E+09
   -0.546209E-14     0.599694E+09     0.562621E+03     0.648805E+09     0.550952E+09
   -0.546184E-14     0.599688E+09     0.562701E+03     0.648799E+09     0.550947E+09
   -0.546158E-14     0.599683E+09     0.562751E+03     0.648793E+09     0.550942E+09
   -0.546133E-14     0.599677E+09     0.562806E+03     0.648786E+09     0.550937E+09
   -0.546107E-14     0.599671E+09     0.562853E+03     0.648780E+09     0.550933E+09
   -0.546082E-14     0.599666E+09     0.562929E+03     0.648774E+09     0.550928E+09
   -0.546056E-14     0.599660E+09     0.562980E+03     0.648767E+09     0.550923E+09
   -0.546031E-14     0.599655E+09     0.563023E+03     0.648761E+09     0.550918E+09
   -0.546005E-14     0.599649E+09     0.563047E+03     0.648755E+09     0.550913E+09
   -0.545980E-14     0.599643E+09     0.563123E+03     0.648748E+09     0.550908E+09
   -0.545955E-14     0.599638E+09     0.563167E+03     0.648742E+09     0.550903E+09
   -0.545929E-14     0.599632E+09     0.563192E+03     0.648736E+09     0.550899E+09
   -0.545904E-14     0.599627E+09     0.563232E+03     0.648729E+09     0.550894E+09
   -0.545878E-14     0.599621E+09     0.563319E+03     0.648723E+09     0.550889E+09
   -0.545853E-14     0.599616E+09     0.563370E+03     0.648717E+09     0.550884E+09
   -0.545827E-14     0.599610E+09     0.563439E+03     0.648710E+09     0.550879E+09
   -0.545802E-14     0.599604E+09     0.563516E+03     0.648687E+09     0.550858E+09
   -0.545776E-14     0.599599E+09     0.563537E+03     0.648698E+09     0.550869E+09
   -0.545751E-14     0.599593E+09     0.563631E+03     0.648691E+09     0.550865E+09
   -0.545726E-14     0.599588E+09     0.563658E+03     0.648685E+09     0.550860E+09
   -0.545700E-14     0.599582E+09     0.563698E+03     0.648679E+09     0.550855E+09
   -0.545675E-14     0.599576E+09     0.563749E+03     0.648672E+09     0.550850E+09
   -0.545649E-14     0.599571E+09     0.563840E+03     0.648649E+09     0.550828E+09
   -0.545624E-14     0.599565E+09     0.563917E+03     0.648643E+09     0.550824E+09
   -0.545598E-14     0.599560E+09     0.563965E+03     0.648636E+09     0.550819E+09
   -0.545573E-14     0.599554E+09     0.563989E+03     0.648630E+09     0.550814E+09
   -0.545547E-14     0.599548E+09     0.564028E+03     0.648624E+09     0.550809E+09
   -0.545522E-14     0.599543E+09     0.564080E+03     0.648617E+09     0.550804E+09
   -0.545497E-14     0.599537E+09     0.564142E+03     0.648611E+09     0.550799E+09
   -0.545471E-14     0.599532E+09     0.564169E+03     0.648621E+09     0.550811E+09
   -0.545446E-14     0.599526E+09     0.564192E+03     0.648615E+09     0.550806E+09
   -0.545420E-14     0.599520E+09     0.564201E+03     0.648609E+09     0.550801E+09
   -0.545395E-14     0.599515E+09     0.564229E+03     0.648602E+09     0.550797E+09
   -0.545369E-14     0.599509E+09     0.564224E+03     0.648596E+09     0.550792E+09
   -0.545344E-14     0.599504E+09     0.564263E+03     0.648590E+09     0.550787E+09
   -0.545318E-14     0.599498E+09     0.564286E+03     0.648583E+09     0.550782E+09
   -0.545293E-14     0.599492E+09     0.564325E+03     0.648577E+09     0.550777E+09
   -0.545268E-14     0.599487E+09     0.564362E+03     0.648571E+09     0.550772E+09
   -0.545242E-14     0.599481E+09     0.564392E+03     0.648564E+09     0.550767E+09
   -0.545217E-14     0.599476E+09     0.564434E+03     0.648558E+09     0.550762E+09
   -0.545191E-14     0.599470E+09     0.564445E+03     0.648552E+09     0.550758E+09
   -0.545166E-14     0.599464E+09     0.564522E+03     0.648545E+09     0.550753E+09
   -0.545140E-14     0.599459E+09     0.564560E+03     0.648539E+09     0.550748E+09
   -0.545115E-14     0.599453E+09     0.564575E+03     0.648533E+09     0.550743E+09
   -0.545089E-14     0.599448E+09     0.564615E+03     0.648526E+09     0.550738E+09
   -0.545064E-14     0.599442E+09     0.564666E+03     0.648520E+09     0.550733E+09
   -0.545039E-14     0.599436E+09     0.564687E+03     0.648514E+09     0.550728E+09
   -0.545013E-14     0.599431E+09     0.564734E+03     0.648507E+09     0.550724E+09
   -0.544988E-14     0.599425E+09     0.564765E+03     0.648501E+09     0.550719E+09
   -0.544962E-14     0.599420E+09     0.564818E+03     0.648495E+09     0.550714E+09
   -0.544937E-14     0.599414E+09     0.564844E+03     0.648488E+09     0.550709E+09
   -0.544911E-14     0.599408E+09     0.564895E+03     0.648482E+09     0.550704E+09
   -0.544886E-14     0.599403E+09     0.564917E+03     0.648476E+09     0.550699E+09
   -0.544861E-14     0.599397E+09     0.564907E+03     0.648469E+09     0.550694E+09
   -0.544835E-14     0.599392E+09     0.564923E+03     0.648463E+09     0.550689E+09
   -0.544810E-14     0.599386E+09     0.564938E+03     0.648457E+09     0.550685E+09
   -0.544784E-14     0.599380E+09     0.564955E+03     0.648467E+09     0.550696E+09
   -0.544759E-14     0.599375E+09     0.565012E+03     0.648461E+09     0.550692E+09
   -0.544733E-14     0.599369E+09     0.565033E+03     0.648454E+09     0.550687E+09
   -0.544708E-14     0.599364E+09     0.565030E+03     0.648431E+09     0.550665E+09
   -0.544682E-14     0.599358E+09     0.565070E+03     0.648425E+09     0.550660E+09
   -0.544657E-14     0.599352E+09     0.565100E+03     0.648418E+09     0.550655E+09
   -0.544632E-14     0.599347E+09     0.565144E+03     0.648412E+09     0.550651E+09
   -0.544606E-14     0.599341E+09     0.565145E+03     0.648406E+09     0.550646E+09
   -0.544581E-14     0.599335E+09     0.565148E+03     0.648399E+09     0.550641E+09
   -0.544555E-14     0.599330E+09     0.565210E+03     0.648410E+09     0.550653E+09
   -0.544530E-14     0.599324E+09     0.565252E+03     0.648404E+09     0.550648E+09
   -0.544504E-14     0.599319E+09     0.565278E+03     0.648397E+09     0.550643E+09
   -0.544479E-14     0.599313E+09     0.565346E+03     0.648391E+09     0.550638E+09
   -0.544453E-14     0.599307E+09     0.565337E+03     0.648385E+09     0.550633E+09
   -0.544428E-14     0.599302E+09     0.565335E+03     0.648378E+09     0.550628E+09
   -0.544403E-14     0.599296E+09     0.565314E+03     0.648372E+09     0.550623E+09
   -0.544377E-14     0.599291E+09     0.565302E+03     0.648383E+09     0.550635E+09
   -0.544352E-14     0.599285E+09     0.565330E+03     0.648376E+09     0.550630E+09
   -0.544326E-14     0.599279E+09     0.565321E+03     0.648370E+09     0.550625E+09
   -0.544301E-14     0.599274E+09     0.565315E+03     0.648364E+09     0.550621E+09
   -0.544275E-14     0.599268E+09     0.565322E+03     0.648340E+09     0.550599E+09
   -0.544250E-14     0.599263E+09     0.565336E+03     0.648334E+09     0.550594E+09
   -0.544224E-14     0.599257E+09     0.565325E+03     0.648328E+09     0.550589E+09
   -0.544199E-14     0.599251E+09     0.565343E+03     0.648321E+09     0.550584E+09
   -0.544174E-14     0.599246E+09     0.565348E+03     0.648315E+09     0.550580E+09
   -0.544148E-14     0.599240E+09     0.565314E+03     0.648309E+09     0.550575E+09
   -0.544123E-14     0.599235E+09     0.565321E+03     0.648302E+09     0.550570E+09
   -0.544097E-14     0.599229E+09     0.565337E+03     0.648296E+09     0.550565E+09
   -0.544072E-14     0.599223E+09     0.565390E+03     0.648290E+09     0.550560E+09
   -0.544046E-14     0.599218E+09     0.565406E+03     0.648283E+09     0.550555E+09
   -0.544021E-14     0.599212E+09     0.565432E+03     0.648277E+09     0.550550E+09
   -0.543995E-14     0.599207E+09     0.565444E+03     0.648271E+09     0.550545E+09
   -0.543970E-14     0.599201E+09     0.565404E+03     0.648264E+09     0.550541E+09
   -0.543945E-14     0.599195E+09     0.565419E+03     0.648258E+09     0.550536E+09
   -0.543919E-14     0.599190E+09     0.565424E+03     0.648252E+09     0.550531E+09
   -0.543894E-14     0.599184E+09     0.565431E+03     0.648245E+09     0.550526E+09
   -0.543868E-14     0.599179E+09     0.565414E+03     0.648239E+09     0.550521E+09
   -0.543843E-14     0.599173E+09     0.565385E+03     0.648233E+09     0.550516E+09
   -0.543817E-14     0.599167E+09     0.565412E+03     0.648226E+09     0.550511E+09
   -0.543792E-14     0.599162E+09     0.565417E+03     0.648220E+09     0.550506E+09
   -0.543766E-14     0.599156E+09     0.565398E+03     0.648214E+09     0.550502E+09
   -0.543741E-14     0.599151E+09     0.565431E+03     0.648207E+09     0.550497E+09
   -0.543716E-14     0.599145E+09     0.565446E+03     0.648201E+09     0.550492E+09
   -0.543690E-14     0.599139E+09     0.565462E+03     0.648195E+09     0.550487E+09
   -0.543665E-14     0.599134E+09     0.565474E+03     0.648188E+09     0.550482E+09
   -0.543639E-14     0.599128E+09     0.565500E+03     0.648182E+09     0.550477E+09
   -0.543614E-14     0.599123E+09     0.565469E+03     0.648176E+09     0.550472E+09
   -0.543588E-14     0.599117E+09     0.565451E+03     0.648169E+09     0.550467E+09
   -0.543563E-14     0.599111E+09     0.565475E+03     0.648163E+09     0.550463E+09
   -0.543537E-14     0.599106E+09     0.565474E+03     0.648157E+09     0.550458E+09
   -0.543512E-14     0.599100E+09     0.565461E+03     0.648150E+09     0.550453E+09
   -0.543487E-14     0.599095E+09     0.565440E+03     0.648144E+09     0.550448E+09
   -0.543461E-14     0.599089E+09     0.565434E+03     0.648138E+09     0.550443E+09
   -0.543436E-14     0.599083E+09     0.565448E+03     0.648131E+09     0.550438E+09
   -0.543410E-14     0.599078E+09     0.565425E+03     0.648125E+09     0.550433E+09
   -0.543385E-14     0.599072E+09     0.565416E+03     0.648119E+09     0.550429E+09
   -0.543359E-14     0.599067E+09     0.565358E+03     0.648129E+09     0.550440E+09
   -0.543334E-14     0.599061E+09     0.565402E+03     0.648123E+09     0.550435E+09
   -0.543308E-14     0.599056E+09     0.565383E+03     0.648117E+09     0.550431E+09
   -0.543283E-14     0.599050E+09     0.565382E+03     0.648110E+09     0.550426E+09
   -0.543258E-14     0.599044E+09     0.565356E+03     0.648087E+09     0.550404E+09
   -0.543232E-14     0.599039E+09     0.565334E+03     0.648081E+09     0.550399E+09
   -0.543207E-14     0.599033E+09     0.565318E+03     0.648057E+09     0.550378E+09
   -0.543181E-14     0.599028E+09     0.565319E+03     0.648051E+09     0.550373E+09
   -0.543156E-14     0.599022E+09     0.565290E+03     0.648045E+09     0.550368E+09
   -0.543130E-14     0.599016E+09     0.565281E+03     0.648038E+09     0.550363E+09
   -0.543105E-14     0.599011E+09     0.565258E+03     0.648032E+09     0.550358E+09
   -0.543080E-14     0.599005E+09     0.565216E+03     0.648026E+09     0.550354E+09
   -0.543054E-14     0.599000E+09     0.565181E+03     0.648019E+09     0.550349E+09
   -0.543029E-14     0.598994E+09     0.565221E+03     0.648013E+09     0.550344E+09
   -0.543003E-14     0.598988E+09     0.565175E+03     0.648007E+09     0.550339E+09
   -0.542978E-14     0.598983E+09     0.565171E+03     0.648017E+09     0.550351E+09
   -0.542952E-14     0.598977E+09     0.565193E+03     0.648011E+09     0.550346E+09
   -0.542927E-14     0.598972E+09     0.565170E+03     0.648005E+09     0.550341E+09
   -0.542901E-14     0.598966E+09     0.565180E+03     0.647998E+09     0.550336E+09
   -0.542876E-14     0.598960E+09     0.565167E+03     0.648009E+09     0.550348E+09
   -0.542851E-14     0.598955E+09     0.565125E+03     0.648003E+09     0.550343E+09
   -0.542825E-14     0.598949E+09     0.565126E+03     0.647996E+09     0.550338E+09
   -0.542800E-14     0.598944E+09     0.565127E+03     0.647990E+09     0.550333E+09
   -0.542774E-14     0.598938E+09     0.565107E+03     0.647984E+09     0.550328E+09
   -0.542749E-14     0.598933E+09     0.565056E+03     0.647977E+09     0.550324E+09
   -0.542723E-14     0.598927E+09     0.565021E+03     0.647971E+09     0.550319E+09
   -0.542698E-14     0.598921E+09     0.564961E+03     0.647965E+09     0.550314E+09
   -0.542672E-14     0.598916E+09     0.564954E+03     0.647958E+09     0.550309E+09
   -0.542647E-14     0.598910E+09     0.564898E+03     0.647952E+09     0.550304E+09
   -0.542622E-14     0.598905E+09     0.564859E+03     0.647946E+09     0.550299E+09
   -0.542596E-14     0.598899E+09     0.564855E+03     0.647939E+09     0.550294E+09
   -0.542571E-14     0.598893E+09     0.564845E+03     0.647933E+09     0.550290E+09
   -0.542545E-14     0.598888E+09     0.564814E+03     0.647927E+09     0.550285E+09
   -0.542520E-14     0.598882E+09     0.564784E+03     0.647921E+09     0.550280E+09
   -0.542494E-14     0.598877E+09     0.564752E+03     0.647914E+09     0.550275E+09
   -0.542469E-14     0.598871E+09     0.564702E+03     0.647908E+09     0.550270E+09
   -0.542443E-14     0.598866E+09     0.564681E+03     0.647902E+09     0.550265E+09
   -0.542418E-14     0.598860E+09     0.564666E+03     0.647895E+09     0.550260E+09
   -0.542393E-14     0.598854E+09     0.564619E+03     0.647889E+09     0.550256E+09
   -0.542367E-14     0.598849E+09     0.564595E+03     0.647883E+09     0.550251E+09
   -0.542342E-14     0.598843E+09     0.564583E+03     0.647876E+09     0.550246E+09
   -0.542316E-14     0.598838E+09     0.564543E+03     0.647870E+09     0.550241E+09
   -0.542291E-14     0.598832E+09     0.564533E+03     0.647864E+09     0.550236E+09
   -0.542265E-14     0.598826E+09     0.564501E+03     0.647857E+09     0.550231E+09
   -0.542240E-14     0.598821E+09     0.564456E+03     0.647851E+09     0.550226E+09
   -0.542214E-14     0.598815E+09     0.564451E+03     0.647845E+09     0.550222E+09
   -0.542189E-14     0.598810E+09     0.564407E+03     0.647838E+09     0.550217E+09
   -0.542164E-14     0.598804E+09     0.564354E+03     0.647832E+09     0.550212E+09
   -0.542138E-14     0.598799E+09     0.564332E+03     0.647826E+09     0.550207E+09
   -0.542113E-14     0.598793E+09     0.564290E+03     0.647820E+09     0.550202E+09
   -0.542087E-14     0.598787E+09     0.564217E+03     0.647813E+09     0.550197E+09
   -0.542062E-14     0.598782E+09     0.564172E+03     0.647807E+09     0.550193E+09
   -0.542036E-14     0.598776E+09     0.564129E+03     0.647801E+09     0.550188E+09
   -0.542011E-14     0.598771E+09     0.564099E+03     0.647794E+09     0.550183E+09
   -0.541985E-14     0.598765E+09     0.564073E+03     0.647771E+09     0.550161E+09
   -0.541960E-14     0.598760E+09     0.564003E+03     0.647765E+09     0.550157E+09
   -0.541935E-14     0.598754E+09     0.563926E+03     0.647758E+09     0.550152E+09
   -0.541909E-14     0.598748E+09     0.563900E+03     0.647752E+09     0.550147E+09
   -0.541884E-14     0.598743E+09     0.563872E+03     0.647746E+09     0.550142E+09
   -0.541858E-14     0.598737E+09     0.563840E+03     0.647740E+09     0.550137E+09
   -0.541833E-14     0.598732E+09     0.563854E+03     0.647733E+09     0.550132E+09
   -0.541807E-14     0.598726E+09     0.563823E+03     0.647727E+09     0.550128E+09
   -0.541782E-14     0.598721E+09     0.563809E+03     0.647721E+09     0.550123E+09
   -0.541756E-14     0.598715E+09     0.563796E+03     0.647731E+09     0.550134E+09
   -0.541731E-14     0.598709E+09     0.563733E+03     0.647725E+09     0.550130E+09
   -0.541706E-14     0.598704E+09     0.563692E+03     0.647719E+09     0.550125E+09
   -0.541680E-14     0.598698E+09     0.563647E+03     0.647712E+09     0.550120E+09
   -0.541655E-14     0.598693E+09     0.563625E+03     0.647723E+09     0.550132E+09
   -0.541629E-14     0.598687E+09     0.563620E+03     0.647717E+09     0.550127E+09
   -0.541604E-14     0.598682E+09     0.563587E+03     0.647710E+09     0.550122E+09
   -0.541578E-14     0.598676E+09     0.563549E+03     0.647704E+09     0.550117E+09
   -0.541553E-14     0.598670E+09     0.563501E+03     0.647698E+09     0.550112E+09
   -0.541527E-14     0.598665E+09     0.563468E+03     0.647691E+09     0.550108E+09
