   -0.546642E-14     0.292635E-05    -0.353671E-06    -0.128248E+04    -0.110676E+02     0.655403E+09     0.110770E+01     0.153129E+07     0.992644E-02
   -0.546616E-14     0.292620E-05    -0.353673E-06    -0.128248E+04    -0.110695E+02     0.655403E+09     0.110645E+01     0.153898E+07     0.991832E-02
   -0.546591E-14     0.292605E-05    -0.353674E-06    -0.128248E+04    -0.110715E+02     0.655403E+09     0.110519E+01     0.154662E+07     0.991014E-02
   -0.546565E-14     0.292589E-05    -0.353675E-06    -0.128248E+04    -0.110735E+02     0.655403E+09     0.110392E+01     0.155420E+07     0.990190E-02
   -0.546540E-14     0.292574E-05    -0.353677E-06    -0.128248E+04    -0.110754E+02     0.655403E+09     0.110265E+01     0.156172E+07     0.989360E-02
   -0.546514E-14     0.292559E-05    -0.353678E-06    -0.128248E+04    -0.110774E+02     0.655403E+09     0.110138E+01     0.156919E+07     0.988524E-02
   -0.546489E-14     0.292544E-05    -0.353679E-06    -0.128248E+04    -0.110793E+02     0.655403E+09     0.110009E+01     0.157661E+07     0.987682E-02
   -0.546463E-14     0.292528E-05    -0.353681E-06    -0.128248E+04    -0.110812E+02     0.655403E+09     0.109881E+01     0.158397E+07     0.986833E-02
   -0.546438E-14     0.292513E-05    -0.353682E-06    -0.128248E+04    -0.110831E+02     0.655403E+09     0.109751E+01     0.159128E+07     0.985979E-02
   -0.546413E-14     0.292498E-05    -0.353683E-06    -0.128248E+04    -0.110850E+02     0.655403E+09     0.109621E+01     0.159853E+07     0.985118E-02
   -0.546387E-14     0.292482E-05    -0.353685E-06    -0.128248E+04    -0.110869E+02     0.655403E+09     0.109491E+01     0.160572E+07     0.984251E-02
   -0.546362E-14     0.292467E-05    -0.353686E-06    -0.128248E+04    -0.110888E+02     0.655403E+09     0.109359E+01     0.161287E+07     0.983378E-02
   -0.546336E-14     0.292452E-05    -0.353687E-06    -0.128248E+04    -0.110907E+02     0.655403E+09     0.109228E+01     0.161995E+07     0.982499E-02
   -0.546311E-14     0.292437E-05    -0.353689E-06    -0.128248E+04    -0.110925E+02     0.655403E+09     0.109095E+01     0.162699E+07     0.981613E-02
   -0.546285E-14     0.292421E-05    -0.353690E-06    -0.128248E+04    -0.110944E+02     0.655403E+09     0.108962E+01     0.163397E+07     0.980722E-02
   -0.546260E-14     0.292406E-05    -0.353691E-06    -0.128248E+04    -0.110962E+02     0.655403E+09     0.108829E+01     0.164089E+07     0.979824E-02
   -0.546234E-14     0.292391E-05    -0.353693E-06    -0.128248E+04    -0.110981E+02     0.655403E+09     0.108694E+01     0.164777E+07     0.978920E-02
   -0.546209E-14     0.292376E-05    -0.353694E-06    -0.128248E+04    -0.110999E+02     0.655403E+09     0.108560E+01     0.165458E+07     0.978011E-02
   -0.546184E-14     0.292360E-05    -0.353695E-06    -0.128248E+04    -0.111017E+02     0.655403E+09     0.108424E+01     0.166135E+07     0.977095E-02
   -0.546158E-14     0.292345E-05    -0.353696E-06    -0.128248E+04    -0.111035E+02     0.655403E+09     0.108288E+01     0.166806E+07     0.976172E-02
   -0.546133E-14     0.292330E-05    -0.353698E-06    -0.128248E+04    -0.111053E+02     0.655403E+09     0.108152E+01     0.167472E+07     0.975244E-02
   -0.546107E-14     0.292315E-05    -0.353699E-06    -0.128248E+04    -0.111071E+02     0.655403E+09     0.108015E+01     0.168133E+07     0.974310E-02
   -0.546082E-14     0.292299E-05    -0.353700E-06    -0.128248E+04    -0.111089E+02     0.655403E+09     0.107877E+01     0.168788E+07     0.973369E-02
   -0.546056E-14     0.292284E-05    -0.353702E-06    -0.128248E+04    -0.111106E+02     0.655403E+09     0.107739E+01     0.169438E+07     0.972422E-02
   -0.546031E-14     0.292269E-05    -0.353703E-06    -0.128248E+04    -0.111124E+02     0.655403E+09     0.107600E+01     0.170083E+07     0.971470E-02
   -0.546005E-14     0.292253E-05    -0.353704E-06    -0.128248E+04    -0.111142E+02     0.655403E+09     0.107461E+01     0.170723E+07     0.970511E-02
   -0.545980E-14     0.292238E-05    -0.353706E-06    -0.128248E+04    -0.111159E+02     0.655403E+09     0.107321E+01     0.171357E+07     0.969546E-02
   -0.545955E-14     0.292223E-05    -0.353707E-06    -0.128248E+04    -0.111176E+02     0.655403E+09     0.107180E+01     0.171986E+07     0.968574E-02
   -0.545929E-14     0.292208E-05    -0.353708E-06    -0.128248E+04    -0.111193E+02     0.655403E+09     0.107039E+01     0.172610E+07     0.967597E-02
   -0.545904E-14     0.292192E-05    -0.353710E-06    -0.128248E+04    -0.111210E+02     0.655403E+09     0.106897E+01     0.173229E+07     0.966614E-02
   -0.545878E-14     0.292177E-05    -0.353711E-06    -0.128248E+04    -0.111227E+02     0.655403E+09     0.106755E+01     0.173843E+07     0.965624E-02
   -0.545853E-14     0.292162E-05    -0.353712E-06    -0.128248E+04    -0.111244E+02     0.655403E+09     0.106612E+01     0.174452E+07     0.964628E-02
   -0.545827E-14     0.292147E-05    -0.353714E-06    -0.128248E+04    -0.111261E+02     0.655403E+09     0.106468E+01     0.175055E+07     0.963627E-02
   -0.545802E-14     0.292131E-05    -0.353715E-06    -0.128248E+04    -0.111278E+02     0.655403E+09     0.106324E+01     0.175654E+07     0.962619E-02
   -0.545776E-14     0.292116E-05    -0.353716E-06    -0.128248E+04    -0.111294E+02     0.655403E+09     0.106180E+01     0.176247E+07     0.961605E-02
   -0.545751E-14     0.292101E-05    -0.353718E-06    -0.128248E+04    -0.111311E+02     0.655403E+09     0.106035E+01     0.176835E+07     0.960585E-02
   -0.545726E-14     0.292086E-05    -0.353719E-06    -0.128248E+04    -0.111327E+02     0.655403E+09     0.105889E+01     0.177418E+07     0.959558E-02
   -0.545700E-14     0.292070E-05    -0.353720E-06    -0.128248E+04    -0.111344E+02     0.655403E+09     0.105743E+01     0.177997E+07     0.958526E-02
   -0.545675E-14     0.292055E-05    -0.353722E-06    -0.128248E+04    -0.111360E+02     0.655403E+09     0.105596E+01     0.178570E+07     0.957487E-02
   -0.545649E-14     0.292040E-05    -0.353723E-06    -0.128248E+04    -0.111376E+02     0.655403E+09     0.105448E+01     0.179138E+07     0.956443E-02
   -0.545624E-14     0.292025E-05    -0.353724E-06    -0.128248E+04    -0.111392E+02     0.655403E+09     0.105300E+01     0.179702E+07     0.955392E-02
   -0.545598E-14     0.292009E-05    -0.353726E-06    -0.128248E+04    -0.111408E+02     0.655403E+09     0.105152E+01     0.180260E+07     0.954335E-02
   -0.545573E-14     0.291994E-05    -0.353727E-06    -0.128248E+04    -0.111423E+02     0.655403E+09     0.105002E+01     0.180813E+07     0.953272E-02
   -0.545547E-14     0.291979E-05    -0.353728E-06    -0.128248E+04    -0.111439E+02     0.655403E+09     0.104853E+01     0.181362E+07     0.952203E-02
   -0.545522E-14     0.291963E-05    -0.353730E-06    -0.128248E+04    -0.111455E+02     0.655403E+09     0.104702E+01     0.181906E+07     0.951128E-02
   -0.545497E-14     0.291948E-05    -0.353731E-06    -0.128248E+04    -0.111470E+02     0.655403E+09     0.104552E+01     0.182444E+07     0.950047E-02
   -0.545471E-14     0.291933E-05    -0.353732E-06    -0.128248E+04    -0.111486E+02     0.655403E+09     0.104400E+01     0.182978E+07     0.948960E-02
   -0.545446E-14     0.291918E-05    -0.353734E-06    -0.128248E+04    -0.111501E+02     0.655403E+09     0.104248E+01     0.183507E+07     0.947866E-02
   -0.545420E-14     0.291902E-05    -0.353735E-06    -0.128248E+04    -0.111516E+02     0.655403E+09     0.104096E+01     0.184032E+07     0.946767E-02
   -0.545395E-14     0.291887E-05    -0.353736E-06    -0.128248E+04    -0.111531E+02     0.655403E+09     0.103943E+01     0.184551E+07     0.945661E-02
