   -0.206760E-12     0.124056E-03    -0.273299E-50     0.000000E+00    -0.196692E+03     0.728293E-42     0.100511E+09     0.127166E-44
   -0.206752E-12     0.124051E-03    -0.271412E-50     0.000000E+00    -0.196692E+03     0.807245E-42     0.100511E+09     0.118739E-44
   -0.206744E-12     0.124046E-03    -0.269339E-50     0.000000E+00    -0.196692E+03     0.880597E-42     0.100511E+09     0.109733E-44
   -0.206736E-12     0.124041E-03    -0.267093E-50     0.000000E+00    -0.196692E+03     0.947985E-42     0.100511E+09     0.100173E-44
   -0.206728E-12     0.124037E-03    -0.264689E-50     0.000000E+00    -0.196692E+03     0.100906E-41     0.100511E+09     0.900862E-45
   -0.206720E-12     0.124032E-03    -0.262144E-50     0.000000E+00    -0.196692E+03     0.106350E-41     0.100511E+09     0.795034E-45
   -0.206712E-12     0.124027E-03    -0.259473E-50     0.000000E+00    -0.196692E+03     0.111099E-41     0.100511E+09     0.684562E-45
   -0.206703E-12     0.124022E-03    -0.256695E-50     0.000000E+00    -0.196692E+03     0.115125E-41     0.100511E+09     0.569790E-45
   -0.206695E-12     0.124017E-03    -0.253828E-50     0.000000E+00    -0.196692E+03     0.118400E-41     0.100511E+09     0.451085E-45
   -0.206687E-12     0.124012E-03    -0.250889E-50     0.000000E+00    -0.196692E+03     0.120902E-41     0.100511E+09     0.328832E-45
   -0.206679E-12     0.124008E-03    -0.247899E-50     0.000000E+00    -0.196692E+03     0.122609E-41     0.100511E+09     0.203436E-45
   -0.206671E-12     0.124003E-03    -0.244877E-50     0.000000E+00    -0.196692E+03     0.123501E-41     0.100511E+09     0.753221E-46
   -0.206663E-12     0.123998E-03    -0.241844E-50     0.000000E+00    -0.196692E+03     0.123563E-41     0.100511E+09     0.550704E-46
   -0.206655E-12     0.123993E-03    -0.238819E-50     0.000000E+00    -0.196692E+03     0.122781E-41     0.100511E+09     0.187285E-45
   -0.206647E-12     0.123988E-03    -0.235824E-50     0.000000E+00    -0.196692E+03     0.121146E-41     0.100511E+09     0.320853E-45
   -0.206639E-12     0.123983E-03    -0.232880E-50     0.000000E+00    -0.196692E+03     0.118650E-41     0.100511E+09     0.455290E-45
   -0.206631E-12     0.123979E-03    -0.230008E-50     0.000000E+00    -0.196692E+03     0.115290E-41     0.100511E+09     0.590105E-45
   -0.206623E-12     0.123974E-03    -0.227229E-50     0.000000E+00    -0.196692E+03     0.111064E-41     0.100511E+09     0.724794E-45
   -0.206615E-12     0.123969E-03    -0.224564E-50     0.000000E+00    -0.196692E+03     0.105975E-41     0.100511E+09     0.858849E-45
   -0.206607E-12     0.123964E-03    -0.222035E-50     0.000000E+00    -0.196692E+03     0.100028E-41     0.100511E+09     0.991755E-45
   -0.206599E-12     0.123959E-03    -0.219663E-50     0.000000E+00    -0.196692E+03     0.932339E-42     0.100511E+09     0.112299E-44
   -0.206591E-12     0.123955E-03    -0.217467E-50     0.000000E+00    -0.196692E+03     0.856034E-42     0.100511E+09     0.125204E-44
   -0.206583E-12     0.123950E-03    -0.215470E-50     0.000000E+00    -0.196692E+03     0.771529E-42     0.100511E+09     0.137838E-44
   -0.206575E-12     0.123945E-03    -0.213689E-50     0.000000E+00    -0.196692E+03     0.679013E-42     0.100511E+09     0.150149E-44
   -0.206567E-12     0.123940E-03    -0.212145E-50     0.000000E+00    -0.196692E+03     0.578711E-42     0.100511E+09     0.162086E-44
   -0.206559E-12     0.123935E-03    -0.210857E-50     0.000000E+00    -0.196692E+03     0.470879E-42     0.100511E+09     0.173598E-44
   -0.206551E-12     0.123930E-03    -0.209843E-50     0.000000E+00    -0.196692E+03     0.355807E-42     0.100511E+09     0.184635E-44
   -0.206543E-12     0.123926E-03    -0.209119E-50     0.000000E+00    -0.196692E+03     0.233815E-42     0.100511E+09     0.195148E-44
   -0.206535E-12     0.123921E-03    -0.208703E-50     0.000000E+00    -0.196692E+03     0.105256E-42     0.100511E+09     0.205090E-44
   -0.206526E-12     0.123916E-03    -0.208611E-50     0.000000E+00    -0.196692E+03    -0.294892E-43     0.100511E+09     0.214413E-44
   -0.206518E-12     0.123911E-03    -0.208856E-50     0.000000E+00    -0.196692E+03    -0.170008E-42     0.100511E+09     0.223073E-44
   -0.206510E-12     0.123906E-03    -0.209453E-50     0.000000E+00    -0.196692E+03    -0.315861E-42     0.100511E+09     0.231028E-44
   -0.206502E-12     0.123901E-03    -0.210414E-50     0.000000E+00    -0.196692E+03    -0.466581E-42     0.100511E+09     0.238236E-44
   -0.206494E-12     0.123897E-03    -0.211751E-50     0.000000E+00    -0.196692E+03    -0.621677E-42     0.100511E+09     0.244659E-44
   -0.206486E-12     0.123892E-03    -0.213473E-50     0.000000E+00    -0.196692E+03    -0.780633E-42     0.100511E+09     0.250259E-44
   -0.206478E-12     0.123887E-03    -0.215589E-50     0.000000E+00    -0.196692E+03    -0.942908E-42     0.100511E+09     0.255004E-44
   -0.206470E-12     0.123882E-03    -0.218107E-50     0.000000E+00    -0.196692E+03    -0.110794E-41     0.100511E+09     0.258862E-44
   -0.206462E-12     0.123877E-03    -0.221034E-50     0.000000E+00    -0.196692E+03    -0.127516E-41     0.100511E+09     0.261805E-44
   -0.206454E-12     0.123872E-03    -0.224372E-50     0.000000E+00    -0.196692E+03    -0.144397E-41     0.100511E+09     0.263806E-44
   -0.206446E-12     0.123868E-03    -0.228126E-50     0.000000E+00    -0.196692E+03    -0.161374E-41     0.100511E+09     0.264845E-44
   -0.206438E-12     0.123863E-03    -0.232298E-50     0.000000E+00    -0.196692E+03    -0.178387E-41     0.100511E+09     0.264903E-44
   -0.206430E-12     0.123858E-03    -0.236887E-50     0.000000E+00    -0.196692E+03    -0.195371E-41     0.100511E+09     0.263963E-44
   -0.206422E-12     0.123853E-03    -0.241891E-50     0.000000E+00    -0.196692E+03    -0.212263E-41     0.100511E+09     0.262014E-44
   -0.206414E-12     0.123848E-03    -0.247309E-50     0.000000E+00    -0.196692E+03    -0.228996E-41     0.100511E+09     0.259048E-44
   -0.206406E-12     0.123843E-03    -0.253134E-50     0.000000E+00    -0.196692E+03    -0.245505E-41     0.100511E+09     0.255059E-44
   -0.206398E-12     0.123839E-03    -0.259361E-50     0.000000E+00    -0.196692E+03    -0.261725E-41     0.100511E+09     0.250047E-44
   -0.206390E-12     0.123834E-03    -0.265982E-50     0.000000E+00    -0.196692E+03    -0.277591E-41     0.100511E+09     0.244016E-44
   -0.206382E-12     0.123829E-03    -0.272987E-50     0.000000E+00    -0.196692E+03    -0.293036E-41     0.100511E+09     0.236971E-44
   -0.206374E-12     0.123824E-03    -0.280366E-50     0.000000E+00    -0.196692E+03    -0.307996E-41     0.100511E+09     0.228924E-44
   -0.206366E-12     0.123819E-03    -0.288105E-50     0.000000E+00    -0.196692E+03    -0.322407E-41     0.100511E+09     0.219889E-44
   -0.206357E-12     0.123815E-03    -0.296190E-50     0.000000E+00    -0.196692E+03    -0.336207E-41     0.100511E+09     0.209886E-44
   -0.206349E-12     0.123810E-03    -0.304605E-50     0.000000E+00    -0.196692E+03    -0.349334E-41     0.100511E+09     0.198936E-44
   -0.206341E-12     0.123805E-03    -0.313334E-50     0.000000E+00    -0.196692E+03    -0.361727E-41     0.100511E+09     0.187066E-44
   -0.206333E-12     0.123800E-03    -0.322358E-50     0.000000E+00    -0.196692E+03    -0.373330E-41     0.100511E+09     0.174307E-44
   -0.206325E-12     0.123795E-03    -0.331655E-50     0.000000E+00    -0.196692E+03    -0.384085E-41     0.100511E+09     0.160693E-44
   -0.206317E-12     0.123790E-03    -0.341206E-50     0.000000E+00    -0.196692E+03    -0.393939E-41     0.100511E+09     0.146262E-44
   -0.206309E-12     0.123786E-03    -0.350987E-50     0.000000E+00    -0.196692E+03    -0.402842E-41     0.100511E+09     0.131056E-44
   -0.206301E-12     0.123781E-03    -0.360974E-50     0.000000E+00    -0.196692E+03    -0.410744E-41     0.100511E+09     0.115120E-44
   -0.206293E-12     0.123776E-03    -0.371142E-50     0.000000E+00    -0.196692E+03    -0.417600E-41     0.100511E+09     0.985023E-45
